MSA_UPC13,POS_SKU,MatchType
8022840004440,802284000444,heuristic/substr
8022840050810,802284005081,heuristic/substr
8022840004750,802284000475,heuristic/substr
0110002830890,011000283089,heuristic/substr
0110002880840,011000288084,heuristic/substr
0110002901000,011000290100,heuristic/substr
0110002911070,011000291107,heuristic/substr
0110002850830,011000285083,heuristic/substr
0110002941080,011000294108,heuristic/substr
0110002860800,011000286080,heuristic/substr
0110002931010,011000293101,heuristic/substr
0110002820820,011000282082,heuristic/substr
0110002870870,011000287087,heuristic/substr
6466950080770,646695008077,heuristic/substr
0272003568360,027200356836,heuristic/substr
7516670976660,751667097666,heuristic/substr
7516670977030,751667097703,heuristic/substr
7516670977890,751667097789,heuristic/substr
8171270265980,817127026598,heuristic/substr
8171270266280,817127026628,heuristic/substr
8171270266110,817127026611,heuristic/substr
8171270266040,817127026604,heuristic/substr
8171270271370,817127027137,heuristic/substr
8171270271200,817127027120,heuristic/substr
0716105057040,071610505704,heuristic/substr
0716104989520,071610498952,heuristic/substr
0716105031200,071610503120,heuristic/substr
0716104958830,071610495883,heuristic/substr
0716103413020,071610341302,heuristic/substr
0716103416920,071610341692,heuristic/substr
0716103412890,071610341289,heuristic/substr
0716103412650,071610341265,heuristic/substr
0716103405410,071610340541,heuristic/substr
0716103405030,071610340503,heuristic/substr
0716103405270,071610340527,heuristic/substr
0716104964220,071610496422,heuristic/substr
0716104951040,071610495104,heuristic/substr
0716104961490,071610496149,heuristic/substr
0716105050560,071610505056,heuristic/substr
0716104963470,071610496347,heuristic/substr
0716105023900,071610502390,heuristic/substr
0716103402370,071610340237,heuristic/substr
0716104965070,071610496507,heuristic/substr
0716103401830,071610340183,heuristic/substr
0716104987850,071610498785,heuristic/substr
0216105023450,021610502345,heuristic/substr
0716103416090,071610341609,heuristic/substr
0716104408900,071610440890,heuristic/substr
0716103414940,071610341494,heuristic/substr
0716105056670,071610505667,heuristic/substr
0716103403290,071610340329,heuristic/substr
0716103407630,071610340763,heuristic/substr
0716104965830,071610496583,heuristic/substr
0716104952650,071610495265,heuristic/substr
0716103407490,071610340749,heuristic/substr
0716103402130,071610340213,heuristic/substr
0716105800910,071610580091,heuristic/substr
0716103407560,071610340756,heuristic/substr
0716103411660,071610341166,heuristic/substr
0716103414700,071610341470,heuristic/substr
0716103411800,071610341180,heuristic/substr
0716103415000,071610341500,heuristic/substr
0716103411730,071610341173,heuristic/substr
0716103410810,071610341081,heuristic/substr
0716103412410,071610341241,heuristic/substr
0716103411590,071610341159,heuristic/substr
0716103412270,071610341227,heuristic/substr
0716103412100,071610341210,heuristic/substr
0716103416780,071610341678,heuristic/substr
0716103412340,071610341234,heuristic/substr
0716103413330,071610341333,heuristic/substr
0716103412030,071610341203,heuristic/substr
0716103411970,071610341197,heuristic/substr
7516673137040,751667313704,heuristic/substr
7516670742610,751667074261,heuristic/substr
7516670469470,751667046947,heuristic/substr
7516670742230,751667074223,heuristic/substr
7516670675840,751667067584,heuristic/substr
7516670906290,751667090629,heuristic/substr
7516670675460,751667067546,heuristic/substr
7516672900290,751667290029,heuristic/substr
7516670906670,751667090667,heuristic/substr
7516670743460,751667074346,heuristic/substr
6851414290350,685141429035,heuristic/substr
6851414290590,685141429059,heuristic/substr
6851414290280,685141429028,heuristic/substr
8744110025530,874411002553,heuristic/substr
8744110025910,874411002591,heuristic/substr
8744110025770,874411002577,heuristic/substr
0395178118470,039517811847,heuristic/substr
4218610000000,421861,heuristic/substr
0421611700000,04216117,heuristic/substr
8579080007440,857908000744,heuristic/substr
8579080007370,857908000737,heuristic/substr
8579080007990,857908000799,heuristic/substr
8579080008050,857908000805,heuristic/substr
8579080007510,857908000751,heuristic/substr
8579080007680,857908000768,heuristic/substr
8101792201360,810179220136,heuristic/substr
8101792201290,810179220129,heuristic/substr
8101792201120,810179220112,heuristic/substr
8101792201050,810179220105,heuristic/substr
8101792200990,810179220099,heuristic/substr
8101792200820,810179220082,heuristic/substr
8101792200750,810179220075,heuristic/substr
7516671834370,751667183437,heuristic/substr
0906003926050,090600392605,heuristic/substr
0906003926670,090600392667,heuristic/substr
0906003926740,090600392674,heuristic/substr
0906003927040,090600392704,heuristic/substr
0906003926290,090600392629,heuristic/substr
0906003926810,090600392681,heuristic/substr
0421000250950,042100025095,heuristic/substr
0421000262380,042100026238,heuristic/substr
0421000249750,042100024975,heuristic/substr
0421000250330,042100025033,heuristic/substr
0421000250640,042100025064,heuristic/substr
0421000250020,042100025002,heuristic/substr
0731000272150,073100027215,heuristic/substr
0731000126480,073100012648,heuristic/substr
0731000126310,073100012631,heuristic/substr
0731000303900,073100030390,heuristic/substr
0731000300310,073100030031,heuristic/substr
0731000300860,073100030086,heuristic/substr
0731000303690,073100030369,heuristic/substr
0731000296220,073100029622,heuristic/substr
8101469702310,810146970231,heuristic/substr
8101469702240,810146970224,heuristic/substr
8101469702000,810146970200,heuristic/substr
8101469701940,810146970194,heuristic/substr
8101469701870,810146970187,heuristic/substr
8101469701700,810146970170,heuristic/substr
8101469701560,810146970156,heuristic/substr
8101469701490,810146970149,heuristic/substr
8101469702170,810146970217,heuristic/substr
8101469701320,810146970132,heuristic/substr
8101469701250,810146970125,heuristic/substr
8101469701630,810146970163,heuristic/substr
8126150027260,812615002726,heuristic/substr
8126150027880,812615002788,heuristic/substr
8126150027020,812615002702,heuristic/substr
8126150067310,812615006731,heuristic/substr
8126150027570,812615002757,heuristic/substr
8126150067480,812615006748,heuristic/substr
8126150027710,812615002771,heuristic/substr
8126150027190,812615002719,heuristic/substr
8126150027330,812615002733,heuristic/substr
8126150067170,812615006717,heuristic/substr
8126150081550,812615008155,heuristic/substr
8126150067000,812615006700,heuristic/substr
8126150067620,812615006762,heuristic/substr
8126150067550,812615006755,heuristic/substr
8126150075780,812615007578,heuristic/substr
8126150077760,812615007776,heuristic/substr
8126150076080,812615007608,heuristic/substr
8126150075920,812615007592,heuristic/substr
8126150027640,812615002764,heuristic/substr
8126150027400,812615002740,heuristic/substr
8126150010400,812615001040,heuristic/substr
8126150010570,812615001057,heuristic/substr
8126150067240,812615006724,heuristic/substr
8906181782983,8906181782983,heuristic/substr
8906181782952,8906181782952,heuristic/substr
8906181784222,8906181784222,heuristic/substr
8906181782976,8906181782976,heuristic/substr
8906181782945,8906181782945,heuristic/substr
8906181783095,8906181783095,heuristic/substr
8906181784215,8906181784215,heuristic/substr
8126150032730,812615003273,heuristic/substr
6554572908100,655457290810,heuristic/substr
6767379711370,676737971137,heuristic/substr
6554573908930,655457390893,heuristic/substr
6767379553730,676737955373,heuristic/substr
8445040046410,844504004641,heuristic/substr
8445040046100,844504004610,heuristic/substr
8445040046030,844504004603,heuristic/substr
8445040046340,844504004634,heuristic/substr
8445040046270,844504004627,heuristic/substr
8744110007260,874411000726,heuristic/substr
8744110007330,874411000733,heuristic/substr
0395178219520,039517821952,heuristic/substr
8744110006960,874411000696,heuristic/substr
8744110018770,874411001877,heuristic/substr
1850920020780,185092002078,heuristic/substr
1850920020610,185092002061,heuristic/substr
1850920020540,185092002054,heuristic/substr
1850920020920,185092002092,heuristic/substr
0333002705380,033300270538,heuristic/substr
8594770019000,859477001900,heuristic/substr
8594770018700,859477001870,heuristic/substr
8594770018490,859477001849,heuristic/substr
8594770017260,859477001726,heuristic/substr
8594770017570,859477001757,heuristic/substr
8594770017880,859477001788,heuristic/substr
8594770016960,859477001696,heuristic/substr
0272002070460,027200207046,heuristic/substr
0272002070600,027200207060,heuristic/substr
0272002070220,027200207022,heuristic/substr
0272002070080,027200207008,heuristic/substr
0123008441850,012300844185,heuristic/substr
0123007081350,012300708135,heuristic/substr
0123007071380,012300707138,heuristic/substr
0123003451010,012300345101,heuristic/substr
0123003452310,012300345231,heuristic/substr
0123003453160,012300345316,heuristic/substr
0123003449680,012300344968,heuristic/substr
0123003450260,012300345026,heuristic/substr
0123003452930,012300345293,heuristic/substr
0123008442390,012300844239,heuristic/substr
0123008439280,012300843928,heuristic/substr
0123008439590,012300843959,heuristic/substr
0123008442840,012300844284,heuristic/substr
0123008443690,012300844369,heuristic/substr
0123008443900,012300844390,heuristic/substr
0123008443140,012300844314,heuristic/substr
0123008440170,012300844017,heuristic/substr
0123008441540,012300844154,heuristic/substr
0123001021310,012300102131,heuristic/substr
0123003674550,012300367455,heuristic/substr
0123001199000,012300119900,heuristic/substr
0123001198180,012300119818,heuristic/substr
0123001087510,012300108751,heuristic/substr
0123005026720,012300502672,heuristic/substr
0123005025970,012300502597,heuristic/substr
0123005025660,012300502566,heuristic/substr
0123001041350,012300104135,heuristic/substr
0123005097560,012300509756,heuristic/substr
0123003674860,012300367486,heuristic/substr
0123009116030,012300911603,heuristic/substr
0123009116340,012300911634,heuristic/substr
0123009116650,012300911665,heuristic/substr
0123001198700,012300119870,heuristic/substr
0123009117260,012300911726,heuristic/substr
0123001199310,012300119931,heuristic/substr
0123001198490,012300119849,heuristic/substr
0123001087820,012300108782,heuristic/substr
0123001057980,012300105798,heuristic/substr
0123001057670,012300105767,heuristic/substr
0123001081190,012300108119,heuristic/substr
0123001088120,012300108812,heuristic/substr
0333005180430,033300518043,heuristic/substr
0717374394940,071737439494,heuristic/substr
0717374394560,071737439456,heuristic/substr
0717374394700,071737439470,heuristic/substr
0717374394320,071737439432,heuristic/substr
7610734259530,761073425953,heuristic/substr
7610734285340,761073428534,heuristic/substr
7610734262190,761073426219,heuristic/substr
7610734262400,761073426240,heuristic/substr
0717374385410,071737438541,heuristic/substr
0717379811770,071737981177,heuristic/substr
8500232138910,850023213891,heuristic/substr
8500232138600,850023213860,heuristic/substr
8500232130440,850023213044,heuristic/substr
0333002705140,033300270514,heuristic/substr
0333002705210,033300270521,heuristic/substr
8507300003020,850730000302,heuristic/substr
1961772258550,196177225855,heuristic/substr
1961772258240,196177225824,heuristic/substr
8507300001350,850730000135,heuristic/substr
8879820942850,887982094285,heuristic/substr
8879820939810,887982093981,heuristic/substr
6717340049870,671734004987,heuristic/substr
1085754501206,10857545012060,heuristic/substr
6717340047890,671734004789,heuristic/substr
8197210122430,819721012243,heuristic/substr
8197210103310,819721010331,heuristic/substr
8197210104160,819721010416,heuristic/substr
8197210120210,819721012021,heuristic/substr
8197210104090,819721010409,heuristic/substr
8197210119630,819721011963,heuristic/substr
8197210103860,819721010386,heuristic/substr
8197210119320,819721011932,heuristic/substr
8197210103790,819721010379,heuristic/substr
8197210103620,819721010362,heuristic/substr
8197210103550,819721010355,heuristic/substr
8197210119940,819721011994,heuristic/substr
8197210120520,819721012052,heuristic/substr
8197210117890,819721011789,heuristic/substr
8197210123660,819721012366,heuristic/substr
8197210123350,819721012335,heuristic/substr
8197210124270,819721012427,heuristic/substr
8197210124580,819721012458,heuristic/substr
8197210123970,819721012397,heuristic/substr
6890769359200,689076935920,heuristic/substr
6890769357220,689076935722,heuristic/substr
6196829994050,619682999405,heuristic/substr
6064000145000,6064000145,heuristic/substr
8472440014200,847244001420,heuristic/substr
0701375148550,070137514855,heuristic/substr
0701378392550,070137839255,heuristic/substr
0701378399580,070137839958,heuristic/substr
0701375111680,070137511168,heuristic/substr
0701375001930,070137500193,heuristic/substr
0701375133770,070137513377,heuristic/substr
0701375155930,070137515593,heuristic/substr
0701375156300,070137515630,heuristic/substr
0701375000560,070137500056,heuristic/substr
0701375137280,070137513728,heuristic/substr
0701378331540,070137833154,heuristic/substr
0701378314570,070137831457,heuristic/substr
0701378346560,070137834656,heuristic/substr
0701378343590,070137834359,heuristic/substr
0701375152960,070137515296,heuristic/substr
0701375149230,070137514923,heuristic/substr
0701375148790,070137514879,heuristic/substr
0701378323550,070137832355,heuristic/substr
0701375149160,070137514916,heuristic/substr
0701378320580,070137832058,heuristic/substr
0701375148930,070137514893,heuristic/substr
0701378242510,070137824251,heuristic/substr
0701375142440,070137514244,heuristic/substr
0701375142370,070137514237,heuristic/substr
0701378241520,070137824152,heuristic/substr
0701375126530,070137512653,heuristic/substr
0701375127830,070137512783,heuristic/substr
0701375127760,070137512776,heuristic/substr
0701375142200,070137514220,heuristic/substr
0701375142130,070137514213,heuristic/substr
0701378095550,070137809555,heuristic/substr
0701378096540,070137809654,heuristic/substr
7023385763620,702338576362,heuristic/substr
7588905129730,758890512973,heuristic/substr
7023385763550,702338576355,heuristic/substr
6135270062420,613527006242,heuristic/substr
7023385763480,702338576348,heuristic/substr
6135271964240,613527196424,heuristic/substr
8101349266390,810134926639,heuristic/substr
8101349281760,810134928176,heuristic/substr
0514973156100,051497315610,heuristic/substr
8101349237200,810134923720,heuristic/substr
0514972217440,051497221744,heuristic/substr
0514970369590,051497036959,heuristic/substr
0514972438830,051497243883,heuristic/substr
0514973155350,051497315535,heuristic/substr
8101349218180,810134921818,heuristic/substr
0514972217820,051497221782,heuristic/substr
0514970667340,051497066734,heuristic/substr
0514972438070,051497243807,heuristic/substr
0514973156030,051497315603,heuristic/substr
0514970116420,051497011642,heuristic/substr
0514972438690,051497243869,heuristic/substr
8171270212410,817127021241,heuristic/substr
8171270212100,817127021210,heuristic/substr
1085754500948,10857545009480,heuristic/substr
0701955963360,070195596336,heuristic/substr
0701955961690,070195596169,heuristic/substr
0701955966020,070195596602,heuristic/substr
8171270280110,817127028011,heuristic/substr
8171270280350,817127028035,heuristic/substr
8171270280280,817127028028,heuristic/substr
8171270279840,817127027984,heuristic/substr
8171270283940,817127028394,heuristic/substr
8171270279770,817127027977,heuristic/substr
8171270283870,817127028387,heuristic/substr
8171270283700,817127028370,heuristic/substr
8171270279530,817127027953,heuristic/substr
8101792204710,810179220471,heuristic/substr
8101792204640,810179220464,heuristic/substr
8101792204570,810179220457,heuristic/substr
8171270273590,817127027359,heuristic/substr
8171270273420,817127027342,heuristic/substr
8171270275330,817127027533,heuristic/substr
8171270270450,817127027045,heuristic/substr
8171270273350,817127027335,heuristic/substr
8171270270380,817127027038,heuristic/substr
8171270275020,817127027502,heuristic/substr
8171270270140,817127027014,heuristic/substr
8171270270210,817127027021,heuristic/substr
8171270272050,817127027205,heuristic/substr
8171270272670,817127027267,heuristic/substr
0760130006650,076013000665,heuristic/substr
6533412414430,653341241443,heuristic/substr
0760130000610,076013000061,heuristic/substr
0760130000540,076013000054,heuristic/substr
0351060571460,035106057146,heuristic/substr
0351060571150,035106057115,heuristic/substr
0351060571770,035106057177,heuristic/substr
8101349220680,810134922068,heuristic/substr
6196820041610,619682004161,heuristic/substr
6196820041090,619682004109,heuristic/substr
6196820040170,619682004017,heuristic/substr
0716103416850,071610341685,heuristic/substr
0716102996100,071610299610,heuristic/substr
0716103406950,071610340695,heuristic/substr
0716103404800,071610340480,heuristic/substr
0716103401760,071610340176,heuristic/substr
0716103406640,071610340664,heuristic/substr
0716103409160,071610340916,heuristic/substr
0716103409090,071610340909,heuristic/substr
0716103413640,071610341364,heuristic/substr
0716103413710,071610341371,heuristic/substr
0716103028080,071610302808,heuristic/substr
0716103023720,071610302372,heuristic/substr
0716102995800,071610299580,heuristic/substr
0716103022730,071610302273,heuristic/substr
0716103027300,071610302730,heuristic/substr
0716103404420,071610340442,heuristic/substr
0716103403050,071610340305,heuristic/substr
0716103408480,071610340848,heuristic/substr
0716103402820,071610340282,heuristic/substr
0716103405650,071610340565,heuristic/substr
0716103417600,071610341760,heuristic/substr
0716103409920,071610340992,heuristic/substr
0716103416230,071610341623,heuristic/substr
0716103417460,071610341746,heuristic/substr
0716103410980,071610341098,heuristic/substr
0716103407180,071610340718,heuristic/substr
0716103408000,071610340800,heuristic/substr
0716103415480,071610341548,heuristic/substr
0716103415170,071610341517,heuristic/substr
0716103410360,071610341036,heuristic/substr
0716103417390,071610341739,heuristic/substr
0716103415860,071610341586,heuristic/substr
0716103402680,071610340268,heuristic/substr
0716103401690,071610340169,heuristic/substr
0716103404730,071610340473,heuristic/substr
0716103404660,071610340466,heuristic/substr
0716103413570,071610341357,heuristic/substr
0716103030890,071610303089,heuristic/substr
0716103027780,071610302778,heuristic/substr
0282001090020,028200109002,heuristic/substr
0282006041180,028200604118,heuristic/substr
0282003284100,028200328410,heuristic/substr
0282003285190,028200328519,heuristic/substr
0479952004420,047995200442,heuristic/substr
0479952004110,047995200411,heuristic/substr
0479958560210,047995856021,heuristic/substr
0479952000150,047995200015,heuristic/substr
0479952003050,047995200305,heuristic/substr
0479958560450,047995856045,heuristic/substr
8445040030020,844504003002,heuristic/substr
8445040029510,844504002951,heuristic/substr
8445040029990,844504002999,heuristic/substr
8445040029750,844504002975,heuristic/substr
8445040029820,844504002982,heuristic/substr
8445040029680,844504002968,heuristic/substr
0479951001000,047995100100,heuristic/substr
0479951001310,047995100131,heuristic/substr
0479951009330,047995100933,heuristic/substr
0479951009400,047995100940,heuristic/substr
0479951009020,047995100902,heuristic/substr
0479951009260,047995100926,heuristic/substr
7175190008400,717519000840,heuristic/substr
7175190111050,717519011105,heuristic/substr
7175190010520,717519001052,heuristic/substr
7175190111430,717519011143,heuristic/substr
7175190010760,717519001076,heuristic/substr
7175190010450,717519001045,heuristic/substr
7175190111120,717519011112,heuristic/substr
7175191117060,717519111706,heuristic/substr
7175190088220,717519008822,heuristic/substr
7175190008640,717519000864,heuristic/substr
6291100730629,6291100730629,heuristic/substr
6291100731176,6291100731176,heuristic/substr
6291100731060,6291100731060,heuristic/substr
6291100731497,6291100731497,heuristic/substr
6291108166970,6291108166970,heuristic/substr
6291108166956,6291108166956,heuristic/substr
6291108166895,6291108166895,heuristic/substr
6291108160756,6291108160756,heuristic/substr
6291108164815,6291108164815,heuristic/substr
6291108166857,6291108166857,heuristic/substr
6291108161456,6291108161456,heuristic/substr
6291108166833,6291108166833,heuristic/substr
6291108160633,6291108160633,heuristic/substr
6291108164884,6291108164884,heuristic/substr
6291108166819,6291108166819,heuristic/substr
6291108162156,6291108162156,heuristic/substr
6291108160794,6291108160794,heuristic/substr
6291108166796,6291108166796,heuristic/substr
6291108166772,6291108166772,heuristic/substr
6291108166758,6291108166758,heuristic/substr
6291108167724,6291108167724,heuristic/substr
6291108167892,6291108167892,heuristic/substr
6291108161524,6291108161524,heuristic/substr
6291108166734,6291108166734,heuristic/substr
6291108164952,6291108164952,heuristic/substr
6291109092926,6291109092926,heuristic/substr
6291108160510,6291108160510,heuristic/substr
6291108166710,6291108166710,heuristic/substr
6291108166697,6291108166697,heuristic/substr
6291108166673,6291108166673,heuristic/substr
6291108166635,6291108166635,heuristic/substr
6291108164396,6291108164396,heuristic/substr
6291108167380,6291108167380,heuristic/substr
6291108166659,6291108166659,heuristic/substr
6291108166611,6291108166611,heuristic/substr
6291109092919,6291109092919,heuristic/substr
6291109092902,6291109092902,heuristic/substr
6291108164464,6291108164464,heuristic/substr
6291108164600,6291108164600,heuristic/substr
6291108166505,6291108166505,heuristic/substr
6291108160558,6291108160558,heuristic/substr
6291108166482,6291108166482,heuristic/substr
6291108166444,6291108166444,heuristic/substr
6291108166468,6291108166468,heuristic/substr
6291108162224,6291108162224,heuristic/substr
6291108164747,6291108164747,heuristic/substr
6291108160602,6291108160602,heuristic/substr
6291108166345,6291108166345,heuristic/substr
6291100736768,6291100736768,heuristic/substr
6291100737314,6291100737314,heuristic/substr
6291100731794,6291100731794,heuristic/substr
6291108160220,6291108160220,heuristic/substr
6291108161364,6291108161364,heuristic/substr
6291108164808,6291108164808,heuristic/substr
6291108160282,6291108160282,heuristic/substr
6291108162071,6291108162071,heuristic/substr
6291108160251,6291108160251,heuristic/substr
6291108164877,6291108164877,heuristic/substr
6291109097471,6291109097471,heuristic/substr
6291108162422,6291108162422,heuristic/substr
6291108162149,6291108162149,heuristic/substr
6291108160435,6291108160435,heuristic/substr
6291108160015,6291108160015,heuristic/substr
6291108161586,6291108161586,heuristic/substr
6291108160312,6291108160312,heuristic/substr
6291108167700,6291108167700,heuristic/substr
6291108167915,6291108167915,heuristic/substr
6291108160374,6291108160374,heuristic/substr
6291108161517,6291108161517,heuristic/substr
6291108161067,6291108161067,heuristic/substr
6291108165850,6291108165850,heuristic/substr
6291108160046,6291108160046,heuristic/substr
6291108161203,6291108161203,heuristic/substr
6291108161302,6291108161302,heuristic/substr
6291108161937,6291108161937,heuristic/substr
6291108160404,6291108160404,heuristic/substr
6291108164730,6291108164730,heuristic/substr
6291108162491,6291108162491,heuristic/substr
6291108161654,6291108161654,heuristic/substr
6291109097549,6291109097549,heuristic/substr
6291108161180,6291108161180,heuristic/substr
6291109092889,6291109092889,heuristic/substr
6291109092872,6291109092872,heuristic/substr
6291108164457,6291108164457,heuristic/substr
6291108161791,6291108161791,heuristic/substr
6291109097402,6291109097402,heuristic/substr
6291108164587,6291108164587,heuristic/substr
6291108161869,6291108161869,heuristic/substr
6291108161722,6291108161722,heuristic/substr
6291108160077,6291108160077,heuristic/substr
6291108162354,6291108162354,heuristic/substr
6291108164389,6291108164389,heuristic/substr
6291108160138,6291108160138,heuristic/substr
6291108160169,6291108160169,heuristic/substr
6291108164105,6291108164105,heuristic/substr
6291100732487,6291100732487,heuristic/substr
7175190008570,717519000857,heuristic/substr
7175191954090,717519195409,heuristic/substr
7175191952250,717519195225,heuristic/substr
7175191954470,717519195447,heuristic/substr
7175190008710,717519000871,heuristic/substr
7175190013110,717519001311,heuristic/substr
8020841284850,802084128485,heuristic/substr
8020841346080,802084134608,heuristic/substr
8020841278600,802084127860,heuristic/substr
8020841545520,802084154552,heuristic/substr
8020841284920,802084128492,heuristic/substr
8681655765302,8681655765302,heuristic/substr
8681511382742,8681511382742,heuristic/substr
8681655765104,8681655765104,heuristic/substr
8681511382872,8681511382872,heuristic/substr
8681511382582,8681511382582,heuristic/substr
8681511382452,8681511382452,heuristic/substr
8681511382551,8681511382551,heuristic/substr
8681655717530,8681655717530,heuristic/substr
8681655765067,8681655765067,heuristic/substr
8681511382421,8681511382421,heuristic/substr
8681655740330,8681655740330,heuristic/substr
8681655717882,8681655717882,heuristic/substr
8681511382308,8681511382308,heuristic/substr
8681511382315,8681511382315,heuristic/substr
8681655766057,8681655766057,heuristic/substr
8681655765449,8681655765449,heuristic/substr
8681655717905,8681655717905,heuristic/substr
8681655765036,8681655765036,heuristic/substr
8681511382049,8681511382049,heuristic/substr
8681655765029,8681655765029,heuristic/substr
8681655765098,8681655765098,heuristic/substr
8681511385880,8681511385880,heuristic/substr
8681511382841,8681511382841,heuristic/substr
8681511382766,8681511382766,heuristic/substr
8681655765265,8681655765265,heuristic/substr
8681511389710,8681511389710,heuristic/substr
8681655735282,8681655735282,heuristic/substr
8681511389291,8681511389291,heuristic/substr
8681511388942,8681511388942,heuristic/substr
8681511388911,8681511388911,heuristic/substr
8681655705117,8681655705117,heuristic/substr
8681511388805,8681511388805,heuristic/substr
8681511388775,8681511388775,heuristic/substr
8681511388720,8681511388720,heuristic/substr
8681655726952,8681655726952,heuristic/substr
8681655701041,8681655701041,heuristic/substr
8681511388607,8681511388607,heuristic/substr
8681655735091,8681655735091,heuristic/substr
8681511388904,8681511388904,heuristic/substr
8681511389598,8681511389598,heuristic/substr
8681511389949,8681511389949,heuristic/substr
8681655735114,8681655735114,heuristic/substr
7092153842250,709215384225,heuristic/substr
0280520201280,028052020128,heuristic/substr
7424887831040,742488783104,heuristic/substr
7092154852290,709215485229,heuristic/substr
7092152139900,709215213990,heuristic/substr
7092154018920,709215401892,heuristic/substr
7092156153360,709215615336,heuristic/substr
7092154021340,709215402134,heuristic/substr
7092152021160,709215202116,heuristic/substr
7092152018670,709215201867,heuristic/substr
7092153021370,709215302137,heuristic/substr
7092153021510,709215302151,heuristic/substr
6851419131140,685141913114,heuristic/substr
6851419130080,685141913008,heuristic/substr
6851419130390,685141913039,heuristic/substr
6851419131900,685141913190,heuristic/substr
6851419131520,685141913152,heuristic/substr
6851419131210,685141913121,heuristic/substr
6851419130460,685141913046,heuristic/substr
6851419130770,685141913077,heuristic/substr
8560780083690,,unmatched
8560780082840,,unmatched
8560780081230,,unmatched
8560780085430,,unmatched
8560780085360,,unmatched
8560780085290,,unmatched
8560780085120,,unmatched
8560780085050,,unmatched
7847620448770,,unmatched
7847620442730,,unmatched
7847620440750,,unmatched
2231000000000,,unmatched
8660007025000,,unmatched
8660007247000,,unmatched
1064900000000,,unmatched
1058100000000,,unmatched
7847620735560,,unmatched
7847620735320,,unmatched
7847620776770,,unmatched
7847620969750,,unmatched
7847620778750,,unmatched
7847620777760,,unmatched
7847620775780,,unmatched
7847620799780,,unmatched
7847620748810,,unmatched
0161650086830,,unmatched
0161651501150,,unmatched
7161651743250,,unmatched
0161650065970,,unmatched
0161650091160,,unmatched
8500486163700,,unmatched
8500486163320,,unmatched
8500486163560,,unmatched
8500486163630,,unmatched
8500486163490,,unmatched
8587650051560,,unmatched
8587650051180,,unmatched
8587650039230,,unmatched
8587650054390,,unmatched
8587650039300,,unmatched
8141010252640,,unmatched
8141010252950,,unmatched
7127559974280,,unmatched
7127559974110,,unmatched
7127559973980,,unmatched
7127559974040,,unmatched
7127559978790,,unmatched
7127559978550,,unmatched
7127559974420,,unmatched
0317002337710,,unmatched
3170001013600,,unmatched
3170090915700,,unmatched
3170090103800,,unmatched
0317002356520,,unmatched
0317002363380,,unmatched
0317002374340,,unmatched
0317002365980,,unmatched
3170000963500,,unmatched
3170090933100,,unmatched
3170090919500,,unmatched
3170090138000,,unmatched
3170000388600,,unmatched
3170090936200,,unmatched
3170090150200,,unmatched
3170090139700,,unmatched
3170000384800,,unmatched
3170090918800,,unmatched
3170000386200,,unmatched
3170000941300,,unmatched
3170090938600,,unmatched
3170090136600,,unmatched
3170090916400,,unmatched
3170090140300,,unmatched
3170000385500,,unmatched
3170090191500,,unmatched
3170090937900,,unmatched
0317000101430,,unmatched
3170090917100,,unmatched
3170090141000,,unmatched
3170000383100,,unmatched
3170090932400,,unmatched
3170090135900,,unmatched
3170090137300,,unmatched
3170090920100,,unmatched
3170090944700,,unmatched
3170000973400,,unmatched
3170090037600,,unmatched
3170000377000,,unmatched
3170000347300,,unmatched
3170000333600,,unmatched
3170000337400,,unmatched
3170090870900,,unmatched
3170090032100,,unmatched
3170000300800,,unmatched
3170000149300,,unmatched
0317002386390,,unmatched
0317002386150,,unmatched
0317002386220,,unmatched
0317002386080,,unmatched
0317002381960,,unmatched
0317002381890,,unmatched
0317002381720,,unmatched
0317002381650,,unmatched
0317002367100,,unmatched
3170090108300,,unmatched
0317002370140,,unmatched
0317002359350,,unmatched
0317002330850,,unmatched
0317002383700,,unmatched
0317002375020,,unmatched
0317002337640,,unmatched
3170090130400,,unmatched
0317002340750,,unmatched
0317002376630,,unmatched
0317002355080,,unmatched
0317002359970,,unmatched
3170000940600,,unmatched
0317002355530,,unmatched
3170090155700,,unmatched
0317002342040,,unmatched
3170000976500,,unmatched
3170090098700,,unmatched
0317002374410,,unmatched
0317002340820,,unmatched
3170090188500,,unmatched
3170090099400,,unmatched
3170000964200,,unmatched
0317002375570,,unmatched
0317002365740,,unmatched
0317002372120,,unmatched
0317002364200,,unmatched
0317002384000,,unmatched
0317002339480,,unmatched
0317002330540,,unmatched
0317002331460,,unmatched
0317002368710,,unmatched
0317002322930,,unmatched
3170000972700,,unmatched
0317002324530,,unmatched
9050010031700,,unmatched
1230011213000,,unmatched
1230026656700,,unmatched
1230070313000,,unmatched
1230070413700,,unmatched
1230015913500,,unmatched
1230011913900,,unmatched
7089265660120,,unmatched
8472440026630,,unmatched
8472440026560,,unmatched
8472440026180,,unmatched
6499643190030,,unmatched
6499643190100,,unmatched
6499643190340,,unmatched
6499643190410,,unmatched
6499643190270,,unmatched
8472440026010,,unmatched
8472440025950,,unmatched
7023511122200,,unmatched
7023511123900,,unmatched
7023511121500,,unmatched
7023550580900,,unmatched
3170090939300,,unmatched
3170090940900,,unmatched
3170090942300,,unmatched
8492050153300,,unmatched
8492050153230,,unmatched
8492050079910,,unmatched
8492050079840,,unmatched
