810146970163,70
860009348363,0
842426149372,0
784762078940,11
10857545012084,-1
810146970224,140
815970020251,312
619682993441,5
810146970149,68
719499006256,17
10857545008704,5
10857545008728,4
10857545008735,5
10857545008766,5
10857545009459,5
10857545009473,5
719499005952,36
812319010478,27
812319010386,14
812319010560,18
812319010508,21
842426148986,0
842426148955,0
10857545011315,5
810146970170,139
619682996862,35
842426155304,19
818892016685,17
812319010416,25
818892016616,25
842426143738,25
58732934575,8
10854029008564,10
10857545012091,13
850043583776,2
10854029008731,49
850043583790,2
842426155465,0
842426155373,0
619682020864,42
10857545012077,38
619682021120,20
810146970200,70
810146970194,141
818892016555,25
812319010140,2
842426156332,19
842426162005,15
6064000145,0
752129450203,32
752129450401,37
850043583783,0
20819500024850,132
719499005617,24
10857545008773,4
10857545011308,4
10857545009480,1
619682996923,31
784762070074,15
784762070104,17
784762070043,19
784762070012,7
842426165129,17
10857545012046,0
842426163057,16
812319010867,6
818892014254,0
812319010805,7
619682020161,173
850043583769,1
842426155243,19
842426155267,21
810134926639,26
810134928176,25
10857545008711,4
840439106160,-2
810134922068,48
784762071743,14
850008118623,0
815970020237,195
20819500026205,11
10857545012060,1
10857545012053,11
10850018987049,22
619682999023,29
619682999146,24
619682998842,78
619682999115,27
840439106573,28
784762071729,22
784762071705,36
784762071712,12
784762071620,23
784762071613,38
784762071606,11
784762071651,36
842426155434,0
840439106078,47
609792010558,30
609792010565,30
609792010572,30
609792010589,30
609792010596,30
609792010602,30
609792010619,30
719499005143,68
619682999405,10
850008118647,37
619682999160,27
619682999221,47
817127024761,24
817127029759,33
817127029797,23
619682999054,53
817127021043,13
817127029766,8
719499005525,156
719499005341,-1
817127021067,19
817127029742,29
817127029780,18
817127024747,24
817127024754,28
817127024778,21
840439105804,45
817127029773,37
817127021050,28
840439106603,30
619682999085,48
840439106511,26
817458027127,34
817458027271,26
649964327237,51
817458027134,36
649964327213,46
649964323536,48
840439106481,2
784762071644,48
784762071583,3
719499005112,43
842426155342,23
842426164375,21
842426155496,23
719499005174,59
619682009968,119
784762078919,16
719499005372,7
719499008021,94
619682621405,87
817127021036,44
817458027110,68
784762078711,7
784762078513,23
719499005556,142
840439106542,39
840439106108,32
840439106047,16
719499005587,125
850008118272,0
719499008045,123
719499005624,90
784762078117,22
10857545008742,2
10857545008759,2
784762077417,63
784762077363,63
784762077325,61
842426155403,23
649964327220,30
649964321617,31
817458027103,39
817458027097,31
784762078810,34
719499005280,20
719499005051,75
719499005310,49
784762071637,5
649964321570,46
619682010209,108
619682010124,69
840439106016,42
850008118241,11
850008118265,11
842426155281,29
784762078216,8
784762078612,16
850008118630,15
850008118500,46
784762071682,9
850008118289,19
850008118258,29
619682009876,121
619682009906,100
20819500026212,6
817458027318,35
784762078414,4
784762078315,40
817458027080,223
619682010445,119
850008118609,3
850008118616,23
619682010407,964
850008118296,51
719499005044,-199
619682010322,1931
850008118494,15
850008118487,10
619682010285,77
619682010360,504
619682010247,63
619682621221,817
842426142472,1
716165252443,97
685867953692,0
716165154969,0
685867953678,1
716165179184,11
716165174912,0
716165202394,0
716165203346,0
842426141901,26
716165250463,2
850023213860,8
74460005073,2
811673010025,36
716165202097,0
716165174240,23
854133005513,114
18505131464,5
842426142441,4
716165250456,0
818892019037,0
8414775011055,0
716165174028,10
811673010001,31
685141429059,16
854133006886,105
86400111980,0
790835,0
79083159554,0
77170107877,0
86400111966,0
86400310017,0
10077170250280,0
77170110228,0
708926800222,7
649964308373,15
842426141932,27
716165251699,0
716165251477,0
842426142502,15
619683000520,3
812319011505,0
818892012731,0
818892019501,0
842426145732,0
842426145718,0
842426142021,6
817127025003,17
817127025102,16
817127025225,17
817127024990,18
817127025096,18
817127025218,15
719499005402,0
33300454006,47
33300454501,11
619682996749,0
8660008855,9
842426157117,0
51497243869,21
708926800208,4
716165200215,25
671734004789,0
671734004987,0
71737981177,2
33300344512,10
16165150115,0
716165174325,0
16165008683,0
685141429035,6
86400901055,26
86400001960,81
86400904476,18
86400901659,19
79083125009,0
864613,0
77170260664,1
716165281153,0
716165173670,0
850023213044,0
74460005080,0
86400109413,0
314100,0
685867953746,0
40232032752,0
685867953654,0
716165179702,0
77170125444,0
716165202417,0
812319018962,0
716165176114,0
716165177388,8
716165200550,1
10074460151407,0
10074460151367,0
8660017444,33
716165155478,2
716165201991,7
784762072085,22
784762072061,19
784762072009,14
8660008763,15
33300420018,11
8660097347,8
649964319737,9
77170119887,0
648658033171,0
10074460151397,0
18505123209,10
JBFW106,-1
77170262002,5
77170260220,20
77170260510,50
77170260626,1
77170102407,0
716165176138,-1
789781927651,0
10812624020084,0
10812624020091,0
5010891013008,0
789781000262,0
8414775011307,0
8414775013387,0
8414775013530,44
8414775011420,0
716165179207,0
716165153368,2
649964319720,9
811673010018,5
716165202462,57
819500024689,77
649964308410,11
77170120005,0
720260969571,12
10074460151387,-1
812632011183,3
86400904919,49
716165155805,1
850023213891,0
10812624020077,0
812615003273,4
619682010513,0
619682010544,0
74460005059,1
722470010708,2
ROLL78,8
716165201045,-2
86400904339,37
716165252672,0
77170102223,-8
86400901642,14
716165254799,-1
86400904957,1
716165177586,-3
86400904971,9
649964319751,10
86400901048,41
716165178866,-2
77170101134,22
649964319744,16
77170119849,-2
18505125487,19
33300344505,5
JBOR96,-2
86400901307,71
77170118989,4
840439105835,4
648658200016,-1
716165253815,-1
716165177562,-9
716165177821,-5
653341241443,0
854133006893,108
716165250272,0
716165179900,-3
712038552733,12
8660008688,10
8660008725,15
8414775012786,44
716165177807,15
51497243807,19
86400901758,18
854133005520,104
716165202004,-10
842426183093,8
842426183123,8
842426183215,8
842426183277,6
842426183307,6
716165200253,34
8660007421,25
21064709890,8
21064709920,15
21064709937,15
716165157977,-23
51497011642,31
77170122450,43
51497036959,5
86400904933,54
27200104871,-10
854133005506,114
854133006879,91
8414775014049,11
753182136509,1
77170119863,-3
8660008824,21
753182136516,22
685141429028,13
810134923720,0
86400901314,64
8660017314,-69
716165253013,12
716165155645,-6
716165257318,5
716165251606,15
77170104425,24
818892018979,0
818892018993,0
818892019013,0
818892019051,0
818892019075,0
27200104055,0
840439101011,0
840439101059,0
840439101110,0
840439101080,0
77170260640,0
716165202172,0
708926800109,0
21064709913,9
JBJAR72,-7
10857545012015,17
86400904315,35
86400904490,17
77170126359,38
86400901062,46
86400901765,32
8660007117,37
840439105866,3
840439106788,0
719499005235,27
716165250692,8
10077170260104,1
77170260619,3
719499005204,29
10857545012008,69
51497011635,0
51497243883,18
716165178903,-4
10857545012039,17
10857545012022,29
77170119986,40
86400001885,0
51497315535,12
51497315603,43
716165178927,-4
77170122702,1
77170122689,44
BUG74,-71
51497066734,37
649964308403,7
716165177784,-21
8660008640,7
18505123308,2
649964308380,11
71737981108,4
79083159004,11
716165152811,1
716165152798,8
716165179924,31
8660006271,4
716165177302,-17
196177225855,0
51497221744,64
716165178439,136
76013000061,0
8660007148,1
8660007377,11
8660007971,12
8660007353,15
8660007285,26
8660007025,60
8660007247,39
8660097446,45
716165179221,98
716165177401,71
810134921818,21
8660007759,21
8660006134,38
8660007315,17
51497315610,15
51497221782,28
716165252054,174
887982093981,38
8660006486,36
716165252450,31
