Record,,3 Digit UPC,4 Digit UPC,5 Digit UPC,6 Digit UPC,7 Digit UPC,8 Digit UPC,9 Digit UPC,10 Digit UPC,11 Digit UPC,12 Digit UPC,13 Digit UPC,14 Digit UPC,15 Digit UPC,3 Digit UPC MATCH,4 Digit UPC MATCH,5 Digit UPC MATCH,6 Digit UPC MATCH,7 Digit UPC MATCH,8 Digit UPC MATCH,9 Digit UPC MATCH,10 Digit UPC MATCH,11 Digit UPC MATCH,12 Digit UPC MATCH,13 Digit UPC MATCH,14 Digit UPC MATCH,15 Digit UPC MATCH,TRUE MATCH,
BID,02820058471700028200584717MARL MEN BLK SB BX $.50 200CT                     MARL MEN BLK SB BX $.50 200CT                     000200Y      003231                           21231                                                                 00300000000000,028,0282,02820,028200,0282005,02820058,028200584,0282005847,02820058471,028200584717,0282005847170,02820058471700,0282005847170,0,0,0,0,0,0,0,0,0,28200584717,0,0,0,1,
BID,02820058481600028200584816MARL MEN BLK SB $.50 OFF 100BX                    MARL MEN BLK SB $.50 OFF 100BX                    000200Y      003231                           21232                                                                 00300000000000,028,0282,02820,028200,0282005,02820058,028200584,0282005848,02820058481,028200584816,0282005848160,02820058481600,0282005848160,0,0,0,0,0,0,0,0,0,28200584816,0,0,0,1,
BID,02820057231800028200572318MARL MEMTHOL $1.OO OFF 200CT                      MARL MEMTHOL $1.OO OFF 200CT                      000200Y      003231                           21127                                                                 00300000000000,028,0282,02820,028200,0282005,02820057,028200572,0282005723,02820057231,028200572318,0282005723180,02820057231800,0282005723180,0,0,0,0,0,0,0,0,0,28200572318,0,0,0,1,
BID,02820060521400028200605214MARL ICE MEN HP $1.00 OFF                         MARL ICE MEN HP $1.00 OFF                         000200Y      003231                                                                                                 00300000000000,028,0282,02820,028200,0282006,02820060,028200605,0282006052,02820060521,028200605214,0282006052140,02820060521400,0282006052140,0,0,0,0,0,0,0,0,0,28200605214,0,0,0,1,
BID,02820019490900028200194909MARL ICE BOX                                                                                        000200N      003231                                                                                                 00300000000008,028,0282,02820,028200,0282001,02820019,028200194,0282001949,02820019490,028200194909,0282001949090,02820019490900,0282001949090,0,0,0,0,0,0,0,0,0,28200194909,0,0,0,1,
BID,2820013780700028200137807MARL GOLD SOFT K/S                                                                                  000200N      003231                                                                                                 00300000000000,282,2820,28200,282001,2820013,28200137,282001378,2820013780,28200137807,282001378070,2820013780700,28200137807000,2820013780700,0,0,0,0,0,0,0,0,28200137807,0,0,0,0,1,
BID,2820014710300028200147103MARL GOLD MTL BX 100                                                                                000200N      003231                                                                                                 00300000000058,282,2820,28200,282001,2820014,28200147,282001471,2820014710,28200147103,282001471030,2820014710300,28200147103000,2820014710300,0,0,0,0,0,0,0,0,28200147103,0,0,0,0,1,
BID,2820014010400028200140104MARL GOLD MTL BX  K/S                                                                               000200N      003231                                                                                                 00300000000053,282,2820,28200,282001,2820014,28200140,282001401,2820014010,28200140104,282001401040,2820014010400,28200140104000,2820014010400,0,0,0,0,0,0,0,0,28200140104,0,0,0,0,1,
BID,02820033241700028200332417MARL GOLD LABEL BOX                                                                                 000200N      003231                                                                                                 00300000000000,028,0282,02820,028200,0282003,02820033,028200332,0282003324,02820033241,028200332417,0282003324170,02820033241700,0282003324170,0,0,0,0,0,0,0,0,0,28200332417,0,0,0,1,
BID,02820033251600028200332516MARL GOLD LABEL 100 BOX                                                                             000200N      003231                                                                                                 00300000000001,028,0282,02820,028200,0282003,02820033,028200332,0282003325,02820033251,028200332516,0282003325160,02820033251600,0282003325160,0,0,0,0,0,0,0,0,0,28200332516,0,0,0,1,
BID,2820014650200028200146502MARL GOLD BOX 100                                                                                   000200N      003231                                                                                                 00300000000116,282,2820,28200,282001,2820014,28200146,282001465,2820014650,28200146502,282001465020,2820014650200,28200146502000,2820014650200,0,0,0,0,0,0,0,0,28200146502,0,0,0,0,1,
BID,2820014370900028200143709MARL GOLD BOX 100                                                                                   000200N      003231                                                                                                 00300000000000,282,2820,28200,282001,2820014,28200143,282001437,2820014370,28200143709,282001437090,2820014370900,28200143709000,2820014370900,0,0,0,0,0,0,0,0,28200143709,0,0,0,0,1,
BID,2820013840800028200138408MARL GOLD BOX  K/S                                                                                  000200N      003231                                                                                                 00300000000443,282,2820,28200,282001,2820013,28200138,282001384,2820013840,28200138408,282001384080,2820013840800,28200138408000,2820013840800,0,0,0,0,0,0,0,0,28200138408,0,0,0,0,1,
BID,02820058701500028200587015MARL EIGHTY-THREES $1.00 OFF                                                                        000200Y      003231                           21256                                                                 00300000000000,028,0282,02820,028200,0282005,02820058,028200587,0282005870,02820058701,028200587015,0282005870150,02820058701500,0282005870150,0,0,0,0,0,0,0,0,0,28200587015,0,0,0,1,
BID,2820013770800028200137708MARL BLUE MTL SOFT K/S                                                                              000200N      003231                                                                                                 00300000000003,282,2820,28200,282001,2820013,28200137,282001377,2820013770,28200137708,282001377080,2820013770800,28200137708000,2820013770800,0,0,0,0,0,0,0,0,28200137708,0,0,0,0,1,
BID,2820013760900028200137609MARL BLUE MTL BX K/S                                                                                000200N      003231                                                                                                 00300000000007,282,2820,28200,282001,2820013,28200137,282001376,2820013760,28200137609,282001376090,2820013760900,28200137609000,2820013760900,0,0,0,0,0,0,0,0,28200137609,0,0,0,0,1,
BID,02820058461800028200584618MARL BLK .50 OFF 100 BOX 200CT                    MARL BLK .50 OFF 100 BOX 200CT                    000200Y      003231                           21230                                                                 00300000000000,028,0282,02820,028200,0282005,02820058,028200584,0282005846,02820058461,028200584618,0282005846180,02820058461800,0282005846180,0,0,0,0,0,0,0,0,0,28200584618,0,0,0,1,
BID,02820059891200028200598912MARL BLEND 27 BX 50CT OFF                         MARL BLEND 27 BX 50CT OFF                         000200Y      003231                           50CT OFF                                                              00300000000000,028,0282,02820,028200,0282005,02820059,028200598,0282005989,02820059891,028200598912,0282005989120,02820059891200,0282005989120,0,0,0,0,0,0,0,0,0,28200598912,0,0,0,1,
BID,02820057261500028200572615MARL BLEND 27 BOX $1 OFF 200CT                    MARL BLEND 27 BOX $1 OFF 200CT                    000200Y      003231                                                                                                 00300000000000,028,0282,02820,028200,0282005,02820057,028200572,0282005726,02820057261,028200572615,0282005726150,02820057261500,0282005726150,0,0,0,0,0,0,0,0,0,28200572615,0,0,0,1,
BID,2820019420600028200194206MARL BLEND #54 MTL BX                                                                               000200N      003231                                                                                                 00300000000000,282,2820,28200,282001,2820019,28200194,282001942,2820019420,28200194206,282001942060,2820019420600,28200194206000,2820019420600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BID,02820019480000028200194800MARL BLEND #27 100 BOX                                                                              000200N      003231                                                                                                 00300000000000,028,0282,02820,028200,0282001,02820019,028200194,0282001948,02820019480,028200194800,0282001948000,02820019480000,0282001948000,0,0,0,0,0,0,0,0,0,28200194800,0,0,0,1,
BID,2820012640500028200126405MARL BLEND # 27  K/S BX                                                                             000200N      003231                                                                                                 00300000000011,282,2820,28200,282001,2820012,28200126,282001264,2820012640,28200126405,282001264050,2820012640500,28200126405000,2820012640500,0,0,0,0,0,0,0,0,28200126405,0,0,0,0,1,
BID,02820058451900028200584519MARL BLACK SB BOX $.50 OFF 200                    MARL BLACK SB BOX $.50 OFF 200                    000200Y      003231                           21229                                                                 00300000000000,028,0282,02820,028200,0282005,02820058,028200584,0282005845,02820058451,028200584519,0282005845190,02820058451900,0282005845190,0,0,0,0,0,0,0,0,0,28200584519,0,0,0,1,
BID,02820033481700028200334817MARL BLACK GOLD  BOX                                                                                000200N      003231                                                                                                 00300000000025,028,0282,02820,028200,0282003,02820033,028200334,0282003348,02820033481,028200334817,0282003348170,02820033481700,0282003348170,0,0,0,0,0,0,0,0,0,28200334817,0,0,0,1,
BID,02820033491600028200334916MARL BLACK GOLD  100 BOX                                                                            000200N      003231                                                                                                 00300000000030,028,0282,02820,028200,0282003,02820033,028200334,0282003349,02820033491,028200334916,0282003349160,02820033491600,0282003349160,0,0,0,0,0,0,0,0,0,28200334916,0,0,0,1,
BID,2820019350600028200193506MARL BLACK  MENT 72 S                                                                               000200N      003231                                                                                                 00300000000050,282,2820,28200,282001,2820019,28200193,282001935,2820019350,28200193506,282001935060,2820019350600,28200193506000,2820019350600,0,0,0,0,0,0,0,0,28200193506,0,0,0,0,1,
BID,2820013860600028200138606MARL 72 SILVER BOX                                                                                  000200N      003231                                                                                                 00300000000052,282,2820,28200,282001,2820013,28200138,282001386,2820013860,28200138606,282001386060,2820013860600,28200138606000,2820013860600,0,0,0,0,0,0,0,0,28200138606,0,0,0,0,1,
BID,2820019620000028200196200MARL 72 MTL GRN BX CTN                                                                              000200N      003231                                                                                                 00300000000056,282,2820,28200,282001,2820019,28200196,282001962,2820019620,28200196200,282001962000,2820019620000,28200196200000,2820019620000,0,0,0,0,0,0,0,0,28200196200,0,0,0,0,1,
BID,2820019610100028200196101MARL 72 MTL BLUE BX CTN                                                                             000200N      003231                                                                                                 00300000000000,282,2820,28200,282001,2820019,28200196,282001961,2820019610,28200196101,282001961010,2820019610100,28200196101000,2820019610100,0,0,0,0,0,0,0,0,28200196101,0,0,0,0,1,
BID,2820019650700028200196507MARL 72 GOLD BX  CTN                                                                                000200N      003231                                                                                                 00300000000048,282,2820,28200,282001,2820019,28200196,282001965,2820019650,28200196507,282001965070,2820019650700,28200196507000,2820019650700,0,0,0,0,0,0,0,0,28200196507,0,0,0,0,1,
BID,2820019630900028200196309MARL 72 BOX  RED  CTN                                                                               000200N      003231                                                                                                 00300000000048,282,2820,28200,282001,2820019,28200196,282001963,2820019630,28200196309,282001963090,2820019630900,28200196309000,2820019630900,0,0,0,0,0,0,0,0,28200196309,0,0,0,0,1,
BID,02820057312900028200573129MARL $1.00 MNTH BOX                                                                                 000200N      003231                                                                                                 00300000000000,028,0282,02820,028200,0282005,02820057,028200573,0282005731,02820057312,028200573129,0282005731290,02820057312900,0282005731290,0,0,0,0,0,0,0,0,0,28200573129,0,0,0,1,
BID,02820060831400028200608314MARL $0.50 MNTH ICE                                                                                 000200Y      003231                           $0.50 OFF                                                             00300000000000,028,0282,02820,028200,0282006,02820060,028200608,0282006083,02820060831,028200608314,0282006083140,02820060831400,0282006083140,0,0,0,0,0,0,0,0,0,28200608314,0,0,0,1,
BID,"02820057741200028200577412MARBL RED LABEL 100""BOX $1.0FF                    MARBL RED LABEL 100""BOX $1.0FF                    000200Y      003231                           21193                                                                 00300000000000",028,0282,02820,028200,0282005,02820057,028200577,0282005774,02820057741,028200577412,0282005774120,02820057741200,0282005774120,0,0,0,0,0,0,0,0,0,28200577412,0,0,0,1,
BID,02820059871400028200598714MAR MN M/SILVER .50 CENT OFF                      MAR MN M/SILVER .50 CENT OFF                      000200Y      003231                           50C OFF                                                               00300000000000,028,0282,02820,028200,0282005,02820059,028200598,0282005987,02820059871,028200598714,0282005987140,02820059871400,0282005987140,0,0,0,0,0,0,0,0,0,28200598714,0,0,0,1,
BID,2820060061500028200600615MAR MENTHOL BOX $.75 OFF                          MAR MENTHOL BOX $.75 OFF                          000200Y      003231                           22024                                                                 00300000000000,282,2820,28200,282006,2820060,28200600,282006006,2820060061,28200600615,282006006150,2820060061500,28200600615000,2820060061500,0,0,0,0,0,0,0,0,28200600615,0,0,0,0,1,
BID,2820060071400028200600714MAR MENTHOL 100S BOX 0.75$ OFF                    MAR MENTHOL 100S BOX 0.75$ OFF                    000200Y      003231                           22025                                                                 00300000000000,282,2820,28200,282006,2820060,28200600,282006007,2820060071,28200600714,282006007140,2820060071400,28200600714000,2820060071400,0,0,0,0,0,0,0,0,28200600714,0,0,0,0,1,
BID,2820060081300028200600813MAR MENT GOLD BX $.75  OFF                        MAR MENT GOLD BX $.75  OFF                        000200Y      003231                           22026                                                                 00300000000000,282,2820,28200,282006,2820060,28200600,282006008,2820060081,28200600813,282006008130,2820060081300,28200600813000,2820060081300,0,0,0,0,0,0,0,0,28200600813,0,0,0,0,1,
BID,02820057311700028200573117MAR MEN/SMOOTH $1.00 OFF                          MAR MEN/SMOOTH $1.00 OFF                          000200Y      003231                           21151                                                                 00300000000000,028,0282,02820,028200,0282005,02820057,028200573,0282005731,02820057311,028200573117,0282005731170,02820057311700,0282005731170,0,0,0,0,0,0,0,0,0,28200573117,0,0,0,1,
BID,02820060091200028200600912MAR MEN GOLD 100 BX $.75 OFF                      MAR MEN GOLD 100 BX $.75 OFF                      000200Y      003231                           22027                                                                 00300000000000,028,0282,02820,028200,0282006,02820060,028200600,0282006009,02820060091,028200600912,0282006009120,02820060091200,0282006009120,0,0,0,0,0,0,0,0,0,28200600912,0,0,0,1,
BID,02820060021900028200600219MAR EIGHTY THREES  PK $.75 OFF                    MAR EIGHTY THREES  PK $.75 OFF                    000200Y      003231                           22020                                                                 00300000000000,028,0282,02820,028200,0282006,02820060,028200600,0282006002,02820060021,028200600219,0282006002190,02820060021900,0282006002190,0,0,0,0,0,0,0,0,0,28200600219,0,0,0,1,
BID,1850512548700018505125487MAGIC STCK ROL PAPER  .99 72CT                    MAGIC STCK ROL PAPER  .99 72CT                    000072Y      003231                                                                                                 00300000000019,185,1850,18505,185051,1850512,18505125,185051254,1850512548,18505125487,185051254870,1850512548700,18505125487000,1850512548700,0,0,0,0,0,0,0,0,18505125487,0,0,0,0,1,
BID,LUX00000000000LUXLUX PLUS DISP ALL FLAVOR 10CT                                                                       000010N      003231                                                                                                 00300000000000,LUX,LUX0,LUX00,LUX000,LUX0000,LUX00000,LUX000000,LUX0000000,LUX00000000,LUX000000000,LUX0000000000,LUX00000000000,LUX0000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BID,04330010930100043300109301LUCKY STRIKE RED.50 OFF100 BOX                    LUCKY STRIKE RED.50 OFF100 BOX                    000200Y      003231                           50cOff                                                                00300000000000,043,0433,04330,043300,0433001,04330010,043300109,0433001093,04330010930,043300109301,0433001093010,04330010930100,0433001093010,0,0,0,0,0,0,0,0,0,43300109301,0,0,0,1,
BID,04330010918900043300109189LUCKY STRIKE RED BOX                                                                                000200N      003231                                                                                                 00300000000033,043,0433,04330,043300,0433001,04330010,043300109,0433001091,04330010918,043300109189,0433001091890,04330010918900,0433001091890,0,0,0,0,0,0,0,0,0,43300109189,0,0,0,1,
BID,04330010927100043300109271LUCKY STRIKE RED 100 BOX                                                                            000200N      003231                                                                                                 00300000000041,043,0433,04330,043300,0433001,04330010,043300109,0433001092,04330010927,043300109271,0433001092710,04330010927100,0433001092710,0,0,0,0,0,0,0,0,0,43300109271,0,0,0,1,
BID,04330010921900043300109219LUCKY STRIKE RED .50 OFF BOX                      LUCKY STRIKE RED .50 OFF BOX                      000200Y      003231                           50cOff                                                                00300000000000,043,0433,04330,043300,0433001,04330010,043300109,0433001092,04330010921,043300109219,0433001092190,04330010921900,0433001092190,0,0,0,0,0,0,0,0,0,43300109219,0,0,0,1,
BID,04330018736100043300187361LUCKY STRIKE MENTHOL SLV 100                                                                        000200N      003231                                                                                                 00300000000015,043,0433,04330,043300,0433001,04330018,043300187,0433001873,04330018736,043300187361,0433001873610,04330018736100,0433001873610,0,0,0,0,0,0,0,0,0,43300187361,0,0,0,1,
BID,04330018733000043300187330LUCKY STRIKE MENTHOL SILVER                                                                         000200N      003231                                                                                                 00300000000012,043,0433,04330,043300,0433001,04330018,043300187,0433001873,04330018733,043300187330,0433001873300,04330018733000,0433001873300,0,0,0,0,0,0,0,0,0,43300187330,0,0,0,1,
BID,04330018715600043300187156LUCKY STRIKE MENTHOL BOX                                                                            000200N      003231                                                                                                 00300000000046,043,0433,04330,043300,0433001,04330018,043300187,0433001871,04330018715,043300187156,0433001871560,04330018715600,0433001871560,0,0,0,0,0,0,0,0,0,43300187156,0,0,0,1,
BID,04330018718700043300187187LUCKY STRIKE MENTHOL 100 BOX                                                                        000200N      003231                                                                                                 00300000000049,043,0433,04330,043300,0433001,04330018,043300187,0433001871,04330018718,043300187187,0433001871870,04330018718700,0433001871870,0,0,0,0,0,0,0,0,0,43300187187,0,0,0,1,
BID,04330018748400043300187484LUCKY STRIKE M/SILVER 100 1.00                    LUCKY STRIKE M/SILVER 100 1.00                    000200Y      003231                           $1Off                                                                 00300000000000,043,0433,04330,043300,0433001,04330018,043300187,0433001874,04330018748,043300187484,0433001874840,04330018748400,0433001874840,0,0,0,0,0,0,0,0,0,43300187484,0,0,0,1,
BID,04330018742200043300187422LUCKY STRIKE M/SILVER 1.00 OFF                    LUCKY STRIKE M/SILVER 1.00 OFF                    000200Y      003231                           $1off                                                                 00300000000000,043,0433,04330,043300,0433001,04330018,043300187,0433001874,04330018742,043300187422,0433001874220,04330018742200,0433001874220,0,0,0,0,0,0,0,0,0,43300187422,0,0,0,1,
BID,04330004518000043300045180LUCKY STRIKE L.S/M.F.T                                                                              000200N      003231                                                                                                 00300000000000,043,0433,04330,043300,0433000,04330004,043300045,0433000451,04330004518,043300045180,0433000451800,04330004518000,0433000451800,0,0,0,0,0,0,0,0,0,43300045180,0,0,0,1,
BID,04330018745300043300187453LUCKY STRIKE GRN S .50  100 BX                    LUCKY STRIKE GRN S .50  100 BX                    000200Y      003231                           50c                                                                   00300000000000,043,0433,04330,043300,0433001,04330018,043300187,0433001874,04330018745,043300187453,0433001874530,04330018745300,0433001874530,0,0,0,0,0,0,0,0,0,43300187453,0,0,0,1,
BID,04330018757600043300187576LUCKY STRIKE GREEN 1.00 OFF                       LUCKY STRIKE GREEN 1.00 OFF                       000200Y      003231                           $1off                                                                 00300000000000,043,0433,04330,043300,0433001,04330018,043300187,0433001875,04330018757,043300187576,0433001875760,04330018757600,0433001875760,0,0,0,0,0,0,0,0,0,43300187576,0,0,0,1,
BID,04330018754500043300187545LUCKY STRIKE GREEN .50 OFF BOX                    LUCKY STRIKE GREEN .50 OFF BOX                    000200Y      003231                           0.50OFF                                                               00300000000000,043,0433,04330,043300,0433001,04330018,043300187,0433001875,04330018754,043300187545,0433001875450,04330018754500,0433001875450,0,0,0,0,0,0,0,0,0,43300187545,0,0,0,1,
BID,04330018721700043300187217LUCKY STRIKE GREEN .50 100 BOX                    LUCKY STRIKE GREEN .50 100 BOX                    000200Y      003231                           $0.50 Off                                                             00300000000000,043,0433,04330,043300,0433001,04330018,043300187,0433001872,04330018721,043300187217,0433001872170,04330018721700,0433001872170,0,0,0,0,0,0,0,0,0,43300187217,0,0,0,1,
BID,04330010900400043300109004LUCKY STRIKE GOLD BOX                                                                               000200N      003231                                                                                                 00300000000023,043,0433,04330,043300,0433001,04330010,043300109,0433001090,04330010900,043300109004,0433001090040,04330010900400,0433001090040,0,0,0,0,0,0,0,0,0,43300109004,0,0,0,1,
BID,04330010909700043300109097LUCKY STRIKE GOLD 100 BOX                                                                           000200N      003231                                                                                                 00300000000044,043,0433,04330,043300,0433001,04330010,043300109,0433001090,04330010909,043300109097,0433001090970,04330010909700,0433001090970,0,0,0,0,0,0,0,0,0,43300109097,0,0,0,1,
BID,04330010915800043300109158LUCKY STRIKE GOLD 100 1.00 OFF                    LUCKY STRIKE GOLD 100 1.00 OFF                    000200Y      003231                           $1 Off                                                                00300000000000,043,0433,04330,043300,0433001,04330010,043300109,0433001091,04330010915,043300109158,0433001091580,04330010915800,0433001091580,0,0,0,0,0,0,0,0,0,43300109158,0,0,0,1,
BID,04330010903500043300109035LUCKY STRIKE GOLD .50 OFF BOX                     LUCKY STRIKE GOLD .50 OFF BOX                     000200Y      003231                           $0.50 Off                                                             00300000000000,043,0433,04330,043300,0433001,04330010,043300109,0433001090,04330010903,043300109035,0433001090350,04330010903500,0433001090350,0,0,0,0,0,0,0,0,0,43300109035,0,0,0,1,
BID,04330018766800043300187668LUCKY STRIKE BLUE 1.00 OFF BOX                    LUCKY STRIKE BLUE 1.00 OFF BOX                    000200Y      003231                           $1Off                                                                 00300000000000,043,0433,04330,043300,0433001,04330018,043300187,0433001876,04330018766,043300187668,0433001876680,04330018766800,0433001876680,0,0,0,0,0,0,0,0,0,43300187668,0,0,0,1,
BID,04330018763700043300187637LUCKY STRIKE BLUE .50 OFF BOX                     LUCKY STRIKE BLUE .50 OFF BOX                     000200Y      003231                           $0.50OFF                                                              00300000000000,043,0433,04330,043300,0433001,04330018,043300187,0433001876,04330018763,043300187637,0433001876370,04330018763700,0433001876370,0,0,0,0,0,0,0,0,0,43300187637,0,0,0,1,
BID,04330018751400043300187514LUCKY STRIKE ACTIVATE GRN BOX                                                                       000200N      003231                                                                                                 00300000000014,043,0433,04330,043300,0433001,04330018,043300187,0433001875,04330018751,043300187514,0433001875140,04330018751400,0433001875140,0,0,0,0,0,0,0,0,0,43300187514,0,0,0,1,
BID,04330018760600043300187606LUCKY STRIKE ACTIVATE BLUE BOX                                                                      000200N      003231                                                                                                 00300000000065,043,0433,04330,043300,0433001,04330018,043300187,0433001876,04330018760,043300187606,0433001876060,04330018760600,0433001876060,0,0,0,0,0,0,0,0,0,43300187606,0,0,0,1,
BID,07694019700100076940197001LR RED BOX                                                                                          000200N      003231                                                                                                 00300000000029,076,0769,07694,076940,0769401,07694019,076940197,0769401970,07694019700,076940197001,0769401970010,07694019700100,0769401970010,0,0,0,0,0,0,0,0,0,76940197001,0,0,0,1,
BID,74297884594700742978845947LOOSE LEAF MINI 8/5CT WMLN DRM                                                                      000040N      003231                                                                                                 00300000000027,742,7429,74297,742978,7429788,74297884,742978845,7429788459,74297884594,742978845947,7429788459470,74297884594700,7429788459470,0,0,0,0,0,0,0,0,0,7.42979E+11,0,0,0,1,
BID,74297884706400742978847064LOOSE LEAF MINI 8/5CT SWT AROM                                                                      000040N      003231                                                                                                 00300000000021,742,7429,74297,742978,7429788,74297884,742978847,7429788470,74297884706,742978847064,7429788470640,74297884706400,7429788470640,0,0,0,0,0,0,0,0,0,7.42979E+11,0,0,0,1,
BID,65823873490900658238734909LOOSE LEAF MINI 8/5CT STRBR DR                                                                      000040N      003231                                                                                                 00300000000024,658,6582,65823,658238,6582387,65823873,658238734,6582387349,65823873490,658238734909,6582387349090,65823873490900,6582387349090,0,0,0,0,0,0,0,0,0,6.58239E+11,0,0,0,1,
BID,65823873556200658238735562LOOSE LEAF MINI 8/5CT RUS CRM                                                                       000040N      003231                                                                                                 00300000000028,658,6582,65823,658238,6582387,65823873,658238735,6582387355,65823873556,658238735562,6582387355620,65823873556200,6582387355620,0,0,0,0,0,0,0,0,0,6.58239E+11,0,0,0,1,
BID,65823873496100658238734961LOOSE LEAF MINI 8/5CT RESERVE                                                                       000040N      003231                                                                                                 00300000000000,658,6582,65823,658238,6582387,65823873,658238734,6582387349,65823873496,658238734961,6582387349610,65823873496100,6582387349610,0,0,0,0,0,0,0,0,0,6.58239E+11,0,0,0,1,
BID,74297884553400742978845534LOOSE LEAF MINI 8/5CT PEACH DR                                                                      000040N      003231                                                                                                 00300000000000,742,7429,74297,742978,7429788,74297884,742978845,7429788455,74297884553,742978845534,7429788455340,74297884553400,7429788455340,0,0,0,0,0,0,0,0,0,7.42979E+11,0,0,0,1,
BID,65823873492300658238734923LOOSE LEAF MINI 8/5CT NATURAL                                                                       000040N      003231                                                                                                 00300000000039,658,6582,65823,658238,6582387,65823873,658238734,6582387349,65823873492,658238734923,6582387349230,65823873492300,6582387349230,0,0,0,0,0,0,0,0,0,6.58239E+11,0,0,0,1,
BID,74297884596100742978845961LOOSE LEAF MINI 8/5CT HNY BRBN                                                                      000040N      003231                                                                                                 00300000000014,742,7429,74297,742978,7429788,74297884,742978845,7429788459,74297884596,742978845961,7429788459610,74297884596100,7429788459610,0,0,0,0,0,0,0,0,0,7.42979E+11,0,0,0,1,
BID,74297884666100742978846661LOOSE LEAF MINI 8/5CT GRAPE DR                                                                      000040N      003231                                                                                                 00300000000017,742,7429,74297,742978,7429788,74297884,742978846,7429788466,74297884666,742978846661,7429788466610,74297884666100,7429788466610,0,0,0,0,0,0,0,0,0,7.42979E+11,0,0,0,1,
BID,65823873500500658238735005LOOSE LEAF MINI 8/5CT BANNA DR                                                                      000040N      003231                                                                                                 00300000000011,658,6582,65823,658238,6582387,65823873,658238735,6582387350,65823873500,658238735005,6582387350050,65823873500500,6582387350050,0,0,0,0,0,0,0,0,0,6.58239E+11,0,0,0,1,
BID,74956532687200749565326872LOOSE LEAF FTP 8/5CT                                                                                000040N      003231                                                                                                 00300000000001,749,7495,74956,749565,7495653,74956532,749565326,7495653268,74956532687,749565326872,7495653268720,74956532687200,7495653268720,0,0,0,0,0,0,0,0,0,7.49565E+11,0,0,0,1,
BID,65823873572200658238735722LOOSE LEAF CRUSH 10CT WMLN                                                                          000010N      003231                                                                                                 00300000000000,658,6582,65823,658238,6582387,65823873,658238735,6582387357,65823873572,658238735722,6582387357220,65823873572200,6582387357220,0,0,0,0,0,0,0,0,0,6.58239E+11,0,0,0,1,
BID,65823873484800658238734848LOOSE LEAF CRUSH 10CT STRBRY C                                                                      000010N      003231                                                                                                 00300000000000,658,6582,65823,658238,6582387,65823873,658238734,6582387348,65823873484,658238734848,6582387348480,65823873484800,6582387348480,0,0,0,0,0,0,0,0,0,6.58239E+11,0,0,0,1,
BID,74297884702600742978847026LOOSE LEAF CRUSH 10CT RESERVE                                                                       000010N      003231                                                                                                 00300000000028,742,7429,74297,742978,7429788,74297884,742978847,7429788470,74297884702,742978847026,7429788470260,74297884702600,7429788470260,0,0,0,0,0,0,0,0,0,7.42979E+11,0,0,0,1,
BID,74297884551000742978845510LOOSE LEAF CRUSH 10CT ORNG CRM                                                                      000010N      003231                                                                                                 00300000000000,742,7429,74297,742978,7429788,74297884,742978845,7429788455,74297884551,742978845510,7429788455100,74297884551000,7429788455100,0,0,0,0,0,0,0,0,0,7.42979E+11,0,0,0,1,
BID,74297884539800742978845398LOOSE LEAF CRUSH 10CT GRAPE                                                                         000010N      003231                                                                                                 00300000000000,742,7429,74297,742978,7429788,74297884,742978845,7429788453,74297884539,742978845398,7429788453980,74297884539800,7429788453980,0,0,0,0,0,0,0,0,0,7.42979E+11,0,0,0,1,
BID,74297884644900742978846449LOOSE LEAF CRUSH 10CT COLD CRH                                                                      000010N      003231                                                                                                 00300000000000,742,7429,74297,742978,7429788,74297884,742978846,7429788464,74297884644,742978846449,7429788464490,74297884644900,7429788464490,0,0,0,0,0,0,0,0,0,7.42979E+11,0,0,0,1,
BID,74297884662300742978846623LOOSE LEAF CRUSH 10CT BUBBLGUM                                                                      000010N      003231                                                                                                 00300000000000,742,7429,74297,742978,7429788,74297884,742978846,7429788466,74297884662,742978846623,7429788466230,74297884662300,7429788466230,0,0,0,0,0,0,0,0,0,7.42979E+11,0,0,0,1,
BID,74297884548000742978845480LOOSE LEAF CRUSH 10CT BLUBERRY                                                                      000010N      003231                                                                                                 00300000000002,742,7429,74297,742978,7429788,74297884,742978845,7429788454,74297884548,742978845480,7429788454800,74297884548000,7429788454800,0,0,0,0,0,0,0,0,0,7.42979E+11,0,0,0,1,
BID,65823873486200658238734862LOOSE LEAF CRUSH 10CT BANANA                                                                        000010N      003231                                                                                                 00300000000000,658,6582,65823,658238,6582387,65823873,658238734,6582387348,65823873486,658238734862,6582387348620,65823873486200,6582387348620,0,0,0,0,0,0,0,0,0,6.58239E+11,0,0,0,1,
BID,65823873561600658238735616LOOSE LEAF 8/5CT WATERMELON D                                                                       000040N      003231                                                                                                 00300000000013,658,6582,65823,658238,6582387,65823873,658238735,6582387356,65823873561,658238735616,6582387356160,65823873561600,6582387356160,0,0,0,0,0,0,0,0,0,6.58239E+11,0,0,0,1,
BID,74297884617300742978846173LOOSE LEAF 8/5CT SWT AROMATIC                                                                       000040N      003231                                                                                                 00300000000016,742,7429,74297,742978,7429788,74297884,742978846,7429788461,74297884617,742978846173,7429788461730,74297884617300,7429788461730,0,0,0,0,0,0,0,0,0,7.42979E+11,0,0,0,1,
